Ref,Val,Package,PosX,PosY,Rot,Side
"Q40","2N7000","TO-92_Inline_Wide",39.720000,-33.780000,0.000000,top
"Q41","2N7000","TO-92_Inline_Wide",39.720000,-38.860000,0.000000,top
"Q42","2N7000","TO-92_Inline_Wide",39.720000,-47.115000,0.000000,top
"Q43","2N7000","TO-92_Inline_Wide",39.720000,-55.370000,0.000000,top
"Q44","2N7000","TO-92_Inline_Wide",39.720000,-63.625000,0.000000,top
"Q45","2N7000","TO-92_Inline_Wide",39.720000,-71.880000,0.000000,top
"Q46","2N7000","TO-92_Inline_Wide",39.720000,-76.960000,0.000000,top
"Q47","2N7000","TO-92_Inline_Wide",52.480000,-19.810000,180.000000,top
"Q48","2N7000","TO-92_Inline_Wide",52.480000,-24.890000,180.000000,top
"Q49","2N7000","TO-92_Inline_Wide",52.480000,-33.145000,180.000000,top
"Q50","2N7000","TO-92_Inline_Wide",52.480000,-38.225000,180.000000,top
"Q51","2N7000","TO-92_Inline_Wide",52.480000,-46.480000,180.000000,top
"Q52","2N7000","TO-92_Inline_Wide",52.480000,-51.560000,180.000000,top
"Q53","2N7000","TO-92_Inline_Wide",52.480000,-59.815000,180.000000,top
"Q54","2N7000","TO-92_Inline_Wide",52.480000,-64.895000,180.000000,top
"Q55","2N7000","TO-92_Inline_Wide",52.480000,-73.150000,180.000000,top
"Q56","2N7000","TO-92_Inline_Wide",52.480000,-78.230000,180.000000,top
"Q57","2N7000","TO-92_Inline_Wide",52.480000,-83.310000,180.000000,top
"Q58","2N7000","TO-92_Inline_Wide",55.080000,-20.445000,0.000000,top
"Q59","2N7000","TO-92_Inline_Wide",55.080000,-28.700000,0.000000,top
"Q60","2N7000","TO-92_Inline_Wide",55.080000,-33.780000,0.000000,top
"Q61","2N7000","TO-92_Inline_Wide",55.080000,-42.035000,0.000000,top
"Q62","2N7000","TO-92_Inline_Wide",55.080000,-50.290000,0.000000,top
"Q63","2N7000","TO-92_Inline_Wide",55.080000,-55.370000,0.000000,top
"Q64","2N7000","TO-92_Inline_Wide",55.080000,-63.625000,0.000000,top
"Q65","2N7000","TO-92_Inline_Wide",55.080000,-68.705000,0.000000,top
"Q66","2N7000","TO-92_Inline_Wide",55.080000,-76.960000,0.000000,top
"Q67","2N7000","TO-92_Inline_Wide",67.840000,-19.810000,180.000000,top
"Q68","2N7000","TO-92_Inline_Wide",67.840000,-24.890000,180.000000,top
"Q69","2N7000","TO-92_Inline_Wide",67.840000,-33.145000,180.000000,top
"Q70","2N7000","TO-92_Inline_Wide",67.840000,-38.225000,180.000000,top
"Q71","2N7000","TO-92_Inline_Wide",67.840000,-53.465000,180.000000,top
"Q72","2N7000","TO-92_Inline_Wide",67.840000,-68.705000,180.000000,top
"Q73","2N7000","TO-92_Inline_Wide",70.440000,-26.795000,0.000000,top
"R1","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-16.000000,0.000000,top
"R2","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-24.255000,0.000000,top
"R3","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-32.510000,0.000000,top
"R4","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-45.845000,0.000000,top
"R5","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-54.100000,0.000000,top
"R6","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-67.435000,0.000000,top
"R7","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",16.680000,-16.000000,0.000000,top
"R8","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",16.680000,-29.335000,0.000000,top
"R9","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",16.680000,-42.670000,0.000000,top
"R10","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",16.680000,-56.005000,0.000000,top
"R11","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",16.680000,-64.260000,0.000000,top
"R12","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",24.360000,-16.000000,0.000000,top
"R13","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",24.360000,-29.335000,0.000000,top
"R14","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",24.360000,-42.670000,0.000000,top
"R15","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",24.360000,-50.925000,0.000000,top
"R16","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",24.360000,-64.260000,0.000000,top
"R17","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",32.040000,-16.000000,0.000000,top
"R18","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",32.040000,-29.335000,0.000000,top
"R19","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",32.040000,-42.670000,0.000000,top
"R20","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",32.040000,-50.925000,0.000000,top
"R21","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",32.040000,-59.180000,0.000000,top
"R22","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",32.040000,-72.515000,0.000000,top
"R23","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-16.000000,0.000000,top
"R24","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-29.335000,0.000000,top
"R25","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-42.670000,0.000000,top
"R26","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-50.925000,0.000000,top
"R27","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-59.180000,0.000000,top
"R28","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-67.435000,0.000000,top
"R29","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",47.400000,-16.000000,0.000000,top
"R30","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",47.400000,-29.335000,0.000000,top
"R31","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",47.400000,-42.670000,0.000000,top
"R32","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",47.400000,-56.005000,0.000000,top
"R33","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",47.400000,-69.340000,0.000000,top
"R34","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",55.080000,-16.000000,0.000000,top
"R35","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",55.080000,-24.255000,0.000000,top
"R36","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",55.080000,-37.590000,0.000000,top
"R37","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",55.080000,-45.845000,0.000000,top
"R38","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",55.080000,-59.180000,0.000000,top
"R39","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",55.080000,-72.515000,0.000000,top
"R40","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",62.760000,-16.000000,0.000000,top
"R41","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",62.760000,-29.335000,0.000000,top
"R42","1k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",62.760000,-42.670000,0.000000,top
"R43","1k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",62.760000,-57.910000,0.000000,top
"R44","1k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",70.440000,-16.000000,0.000000,top
